cell_id,true_label,pred_label_raw,pred_label_aligned
0,0,1,0
1,4,2,1
2,0,1,0
3,0,1,0
4,0,1,0
5,0,1,0
6,0,1,0
7,1,2,1
8,1,2,1
9,0,1,0
10,0,1,0
11,0,1,0
12,3,3,4
13,0,1,0
14,0,1,0
15,0,1,0
16,0,1,0
17,0,1,0
18,0,2,1
19,1,2,1
20,1,2,1
21,1,2,1
22,0,1,0
23,2,0,2
24,0,1,0
25,0,1,0
26,0,1,0
27,0,1,0
28,0,1,0
29,0,1,0
30,0,1,0
31,0,1,0
32,1,2,1
33,0,1,0
34,0,1,0
35,0,1,0
36,0,1,0
37,0,1,0
38,1,2,1
39,0,1,0
40,0,1,0
41,0,1,0
42,0,1,0
43,0,1,0
44,1,2,1
45,0,1,0
46,0,1,0
47,4,2,1
48,1,2,1
49,1,2,1
50,0,1,0
51,0,1,0
52,0,1,0
53,0,1,0
54,1,2,1
55,0,1,0
56,0,1,0
57,0,1,0
58,1,2,1
59,1,2,1
60,0,1,0
61,0,2,1
62,0,1,0
63,0,1,0
64,0,1,0
65,3,4,3
66,0,1,0
67,0,1,0
68,1,2,1
69,0,1,0
70,0,1,0
71,1,2,1
72,0,1,0
73,0,1,0
74,0,1,0
75,0,1,0
76,1,2,1
77,0,1,0
78,0,1,0
79,0,1,0
80,0,1,0
81,0,1,0
82,1,2,1
83,0,1,0
84,0,1,0
85,0,1,0
86,1,2,1
87,1,2,1
88,0,1,0
89,0,1,0
90,3,4,3
91,0,1,0
92,0,1,0
93,0,1,0
94,0,1,0
95,0,1,0
96,0,1,0
97,3,1,0
98,1,2,1
99,3,4,3
100,0,1,0
101,0,1,0
102,1,2,1
103,0,1,0
104,0,1,0
105,0,1,0
106,0,1,0
107,1,2,1
108,1,2,1
109,0,1,0
110,0,1,0
111,0,1,0
112,0,1,0
113,0,1,0
114,1,2,1
115,0,1,0
116,0,1,0
117,1,2,1
118,0,1,0
119,0,1,0
120,0,1,0
121,0,1,0
122,0,1,0
123,0,1,0
124,0,1,0
125,0,1,0
126,0,1,0
127,0,1,0
128,0,1,0
129,0,1,0
130,1,2,1
131,0,1,0
132,0,1,0
133,1,2,1
134,0,1,0
135,0,1,0
136,1,2,1
137,0,1,0
138,0,1,0
139,0,1,0
140,0,1,0
141,0,1,0
142,3,4,3
143,0,1,0
144,1,2,1
145,0,1,0
146,0,1,0
147,0,1,0
148,0,1,0
149,0,1,0
150,0,1,0
151,0,1,0
152,0,1,0
153,0,1,0
154,0,1,0
155,0,1,0
156,0,1,0
157,0,1,0
158,0,1,0
159,1,2,1
160,1,2,1
161,0,1,0
162,0,1,0
163,0,1,0
164,0,1,0
165,0,1,0
166,0,1,0
167,3,4,3
168,0,1,0
169,0,1,0
170,3,4,3
171,3,3,4
172,0,1,0
173,3,4,3
174,1,2,1
175,0,1,0
176,0,1,0
177,0,1,0
178,0,1,0
179,1,2,1
180,3,4,3
181,0,1,0
182,0,1,0
183,0,1,0
184,1,2,1
185,1,2,1
186,0,1,0
187,0,1,0
188,1,2,1
189,0,1,0
190,3,4,3
191,2,0,2
192,1,2,1
193,0,1,0
194,0,1,0
195,0,1,0
196,0,1,0
197,0,1,0
198,0,1,0
199,0,1,0
200,4,2,1
201,1,2,1
202,0,1,0
203,1,2,1
204,0,1,0
205,4,2,1
206,0,1,0
207,0,1,0
208,0,1,0
209,0,1,0
210,4,2,1
211,4,2,1
212,0,1,0
213,3,3,4
214,0,1,0
215,0,1,0
216,1,2,1
217,2,0,2
218,0,1,0
219,0,1,0
220,0,1,0
221,3,4,3
222,0,1,0
223,0,1,0
224,1,2,1
225,0,1,0
226,0,1,0
227,1,2,1
228,0,1,0
229,0,1,0
230,0,1,0
