cell_id,true_label,pred_label_raw,pred_label_aligned
0,5,2,3
1,5,2,3
2,5,2,3
3,5,2,3
4,5,2,3
5,5,2,3
6,5,2,3
7,5,2,3
8,5,2,3
9,5,2,3
10,5,2,3
11,5,2,3
12,5,2,3
13,5,2,3
14,5,2,3
15,5,2,3
16,5,2,3
17,5,2,3
18,5,2,3
19,5,2,3
20,5,2,3
21,5,2,3
22,5,2,3
23,5,2,3
24,5,2,3
25,5,2,3
26,5,2,3
27,5,2,3
28,5,2,3
29,5,2,3
30,5,2,3
31,5,2,3
32,5,2,3
33,5,2,3
34,5,2,3
35,5,2,3
36,5,2,3
37,5,2,3
38,5,2,3
39,5,2,3
40,5,2,3
41,5,2,3
42,5,2,3
43,5,2,3
44,5,2,3
45,5,2,3
46,5,2,3
47,5,2,3
48,5,2,3
49,5,2,3
50,5,2,3
51,5,2,3
52,5,2,3
53,5,2,3
54,5,2,3
55,5,2,3
56,5,2,3
57,5,2,3
58,5,2,3
59,5,2,3
60,5,2,3
61,5,2,3
62,5,2,3
63,5,2,3
64,5,2,3
65,5,2,3
66,5,2,3
67,5,2,3
68,5,2,3
69,5,2,3
70,5,2,3
71,5,2,3
72,5,2,3
73,5,2,3
74,5,2,3
75,5,2,3
76,5,0,5
77,5,0,5
78,5,2,3
79,5,2,3
80,5,2,3
81,5,2,3
82,5,2,3
83,5,2,3
84,5,2,3
85,5,5,6
86,5,2,3
87,5,2,3
88,5,2,3
89,5,4,0
90,5,2,3
91,5,2,3
92,5,2,3
93,5,2,3
94,5,2,3
95,5,2,3
96,5,2,3
97,5,4,0
98,5,2,3
99,5,2,3
100,5,2,3
101,5,2,3
102,5,2,3
103,5,2,3
104,5,0,5
105,5,2,3
106,5,0,5
107,5,2,3
108,5,2,3
109,5,0,5
110,5,2,3
111,5,2,3
112,5,2,3
113,5,2,3
114,5,0,5
115,5,5,6
116,5,2,3
117,5,2,3
118,5,4,0
119,5,2,3
120,5,2,3
121,5,6,1
122,5,0,5
123,5,0,5
124,5,3,4
125,5,2,3
126,5,2,3
127,5,0,5
128,5,2,3
129,5,2,3
130,5,2,3
131,5,2,3
132,5,2,3
133,5,0,5
134,5,2,3
135,5,3,4
136,5,2,3
137,5,2,3
138,5,2,3
139,5,2,3
140,5,2,3
141,5,2,3
142,5,2,3
143,5,2,3
144,5,2,3
145,5,0,5
146,5,2,3
147,5,2,3
148,5,2,3
149,5,2,3
150,5,2,3
151,5,2,3
152,5,2,3
153,5,2,3
154,5,2,3
155,5,2,3
156,5,2,3
157,5,2,3
158,5,2,3
159,5,2,3
160,5,2,3
161,5,2,3
162,5,2,3
163,5,2,3
164,5,2,3
165,5,2,3
166,5,2,3
167,5,2,3
168,5,2,3
169,5,2,3
170,5,2,3
171,5,2,3
172,5,2,3
173,5,2,3
174,5,2,3
175,5,2,3
176,5,2,3
177,5,2,3
178,5,4,0
179,5,2,3
180,5,2,3
181,5,2,3
182,5,2,3
183,5,2,3
184,5,2,3
185,5,2,3
186,5,2,3
187,5,2,3
188,5,2,3
189,5,2,3
190,5,2,3
191,5,2,3
192,5,2,3
193,5,2,3
194,5,2,3
195,5,4,0
196,5,2,3
197,5,2,3
198,5,2,3
199,5,2,3
200,5,2,3
201,5,2,3
202,5,2,3
203,5,2,3
204,5,2,3
205,5,2,3
206,5,2,3
207,5,2,3
208,5,2,3
209,5,4,0
210,5,4,0
211,5,2,3
212,5,2,3
213,5,2,3
214,5,2,3
215,5,2,3
216,5,2,3
217,5,2,3
218,5,4,0
219,5,2,3
220,5,2,3
221,5,2,3
222,5,2,3
223,5,2,3
224,5,4,0
225,5,2,3
226,5,2,3
227,5,2,3
228,5,2,3
229,5,5,6
230,5,2,3
231,5,2,3
232,5,2,3
233,5,2,3
234,5,2,3
235,5,2,3
236,5,2,3
237,5,2,3
238,5,2,3
239,5,2,3
240,5,2,3
241,5,2,3
242,5,2,3
243,5,2,3
244,5,4,0
245,5,2,3
246,5,2,3
247,5,2,3
248,5,2,3
249,5,4,0
250,5,2,3
251,5,2,3
252,5,4,0
253,5,2,3
254,5,2,3
255,5,2,3
256,5,2,3
257,5,2,3
258,5,2,3
259,5,4,0
260,5,2,3
261,5,2,3
262,5,2,3
263,5,2,3
264,5,2,3
265,5,2,3
266,5,2,3
267,5,2,3
268,5,2,3
269,5,0,5
270,5,2,3
271,5,2,3
272,5,2,3
273,5,2,3
274,5,2,3
275,5,2,3
276,5,0,5
277,5,2,3
278,5,4,0
279,5,2,3
280,5,2,3
281,5,2,3
282,5,0,5
283,5,4,0
284,5,2,3
285,5,5,6
286,5,2,3
287,5,2,3
288,5,2,3
289,5,2,3
290,5,2,3
291,5,2,3
292,5,2,3
293,5,2,3
294,5,0,5
295,5,2,3
296,5,2,3
297,5,2,3
298,5,2,3
299,5,2,3
300,5,5,6
301,5,2,3
302,5,2,3
303,5,4,0
304,5,2,3
305,5,2,3
306,5,2,3
307,5,0,5
308,5,2,3
309,5,2,3
310,5,0,5
311,5,2,3
312,5,2,3
313,5,0,5
314,5,2,3
315,5,2,3
316,5,2,3
317,5,2,3
318,5,2,3
319,5,2,3
320,5,2,3
321,5,2,3
322,5,2,3
323,5,2,3
324,5,0,5
325,5,2,3
326,5,0,5
327,5,0,5
328,5,4,0
329,5,0,5
330,5,2,3
331,5,2,3
332,5,0,5
333,5,2,3
334,5,4,0
335,5,4,0
336,5,3,4
337,5,4,0
338,5,2,3
339,5,0,5
340,5,2,3
341,5,0,5
342,5,0,5
343,5,0,5
344,5,2,3
345,5,0,5
346,5,2,3
347,5,0,5
348,5,0,5
349,5,0,5
350,5,2,3
351,5,2,3
352,5,2,3
353,5,2,3
354,5,2,3
355,5,2,3
356,5,4,0
357,5,2,3
358,5,2,3
359,5,2,3
360,5,2,3
361,5,2,3
362,5,2,3
363,5,2,3
364,5,2,3
365,5,2,3
366,5,0,5
367,5,2,3
368,5,2,3
369,5,2,3
370,5,2,3
371,5,0,5
372,5,0,5
373,5,2,3
374,5,2,3
375,5,2,3
376,5,2,3
377,5,2,3
378,5,2,3
379,5,0,5
380,5,0,5
381,5,0,5
382,5,0,5
383,5,0,5
384,5,0,5
385,5,0,5
386,5,0,5
387,5,0,5
388,5,0,5
389,5,0,5
390,5,0,5
391,5,4,0
392,5,0,5
393,5,0,5
394,5,0,5
395,5,4,0
396,5,0,5
397,5,0,5
398,5,0,5
399,5,0,5
400,5,0,5
401,5,0,5
402,5,0,5
403,5,6,1
404,5,0,5
405,5,0,5
406,5,0,5
407,5,0,5
408,5,0,5
409,5,0,5
410,5,0,5
411,5,0,5
412,5,0,5
413,5,0,5
414,5,0,5
415,5,0,5
416,5,0,5
417,5,2,3
418,5,0,5
419,5,0,5
420,5,0,5
421,5,0,5
422,5,0,5
423,5,4,0
424,5,0,5
425,5,0,5
426,5,0,5
427,5,0,5
428,5,0,5
429,5,0,5
430,5,0,5
431,5,0,5
432,5,0,5
433,5,0,5
434,5,0,5
435,5,3,4
436,5,0,5
437,5,3,4
438,5,0,5
439,5,0,5
440,5,0,5
441,5,0,5
442,5,0,5
443,5,0,5
444,5,0,5
445,5,0,5
446,5,0,5
447,5,0,5
448,5,0,5
449,5,0,5
450,5,0,5
451,5,0,5
452,5,0,5
453,5,0,5
454,5,0,5
455,5,0,5
456,5,0,5
457,5,0,5
458,5,0,5
459,5,0,5
460,5,0,5
461,5,0,5
462,5,0,5
463,5,0,5
464,5,4,0
465,5,0,5
466,5,0,5
467,5,0,5
468,5,0,5
469,5,0,5
470,5,0,5
471,5,0,5
472,5,0,5
473,5,4,0
474,5,0,5
475,5,0,5
476,5,0,5
477,5,0,5
478,5,0,5
479,5,0,5
480,5,0,5
481,5,0,5
482,5,0,5
483,5,0,5
484,5,0,5
485,5,0,5
486,5,0,5
487,5,0,5
488,5,6,1
489,5,0,5
490,5,0,5
491,5,0,5
492,5,0,5
493,5,0,5
494,5,0,5
495,5,0,5
496,5,0,5
497,5,0,5
498,5,0,5
499,5,0,5
500,5,0,5
501,5,0,5
502,5,0,5
503,5,0,5
504,5,0,5
505,5,0,5
506,5,0,5
507,5,0,5
508,5,0,5
509,5,0,5
510,5,0,5
511,5,0,5
512,5,0,5
513,5,0,5
514,5,0,5
515,5,0,5
516,5,0,5
517,5,0,5
518,5,0,5
519,5,0,5
520,5,0,5
521,5,0,5
522,5,0,5
523,5,0,5
524,5,0,5
525,5,0,5
526,5,0,5
527,5,0,5
528,5,0,5
529,5,0,5
530,5,0,5
531,5,3,4
532,5,0,5
533,5,0,5
534,5,0,5
535,5,0,5
536,5,0,5
537,5,0,5
538,5,0,5
539,5,0,5
540,5,0,5
541,5,4,0
542,5,0,5
543,5,0,5
544,5,0,5
545,5,0,5
546,5,0,5
547,5,0,5
548,5,0,5
549,5,0,5
550,5,0,5
551,5,0,5
552,5,0,5
553,5,0,5
554,5,0,5
555,5,0,5
556,5,0,5
557,5,0,5
558,5,0,5
559,5,0,5
560,5,0,5
561,5,4,0
562,5,0,5
563,5,0,5
564,5,4,0
565,5,0,5
566,5,0,5
567,5,0,5
568,5,0,5
569,5,0,5
570,5,3,4
571,5,0,5
572,5,0,5
573,5,0,5
574,5,4,0
575,5,0,5
576,5,0,5
577,5,0,5
578,5,0,5
579,5,0,5
580,5,0,5
581,5,0,5
582,5,0,5
583,5,0,5
584,5,0,5
585,5,0,5
586,5,5,6
587,5,0,5
588,5,0,5
589,5,0,5
590,5,0,5
591,5,4,0
592,5,4,0
593,5,0,5
594,5,0,5
595,5,0,5
596,5,0,5
597,5,0,5
598,5,0,5
599,5,0,5
600,5,0,5
601,5,0,5
602,5,0,5
603,5,0,5
604,5,0,5
605,5,0,5
606,5,4,0
607,5,0,5
608,5,0,5
609,5,0,5
610,5,0,5
611,5,0,5
612,5,0,5
613,5,0,5
614,5,0,5
615,5,0,5
616,5,0,5
617,5,0,5
618,5,0,5
619,5,0,5
620,5,0,5
621,5,0,5
622,5,0,5
623,5,0,5
624,5,0,5
625,5,0,5
626,5,0,5
627,5,0,5
628,5,0,5
629,5,0,5
630,5,0,5
631,5,0,5
632,5,0,5
633,5,0,5
634,5,0,5
635,5,0,5
636,5,0,5
637,5,0,5
638,5,0,5
639,5,0,5
640,5,0,5
641,5,0,5
642,5,0,5
643,5,0,5
644,5,0,5
645,5,0,5
646,5,0,5
647,5,0,5
648,5,0,5
649,5,0,5
650,5,0,5
651,5,0,5
652,5,0,5
653,5,0,5
654,5,0,5
655,5,0,5
656,5,0,5
657,5,0,5
658,5,0,5
659,5,0,5
660,5,0,5
661,5,0,5
662,5,0,5
663,5,0,5
664,5,0,5
665,5,0,5
666,5,0,5
667,5,0,5
668,5,0,5
669,5,0,5
670,5,0,5
671,5,0,5
672,5,0,5
673,5,0,5
674,5,0,5
675,5,0,5
676,5,0,5
677,5,0,5
678,5,0,5
679,5,0,5
680,5,0,5
681,5,0,5
682,5,0,5
683,5,0,5
684,5,0,5
685,5,0,5
686,5,0,5
687,5,0,5
688,5,0,5
689,5,0,5
690,5,0,5
691,5,0,5
692,5,0,5
693,5,0,5
694,5,0,5
695,5,0,5
696,5,0,5
697,5,0,5
698,5,0,5
699,5,0,5
700,5,6,1
701,5,0,5
702,5,0,5
703,5,0,5
704,5,0,5
705,5,0,5
706,5,0,5
707,5,0,5
708,5,0,5
709,5,0,5
710,5,0,5
711,5,5,6
712,5,0,5
713,5,0,5
714,5,0,5
715,5,0,5
716,5,0,5
717,5,0,5
718,5,0,5
719,5,0,5
720,5,0,5
721,5,0,5
722,5,0,5
723,5,0,5
724,5,0,5
725,5,0,5
726,5,0,5
727,5,0,5
728,5,0,5
729,5,0,5
730,5,0,5
731,5,0,5
732,5,0,5
733,5,0,5
734,5,0,5
735,5,0,5
736,5,0,5
737,5,0,5
738,5,0,5
739,5,0,5
740,5,0,5
741,5,0,5
742,5,0,5
743,5,0,5
744,5,0,5
745,5,0,5
746,5,0,5
747,5,0,5
748,5,0,5
749,5,0,5
750,5,0,5
751,5,0,5
752,5,0,5
753,5,0,5
754,5,0,5
755,5,0,5
756,5,0,5
757,5,0,5
758,5,0,5
759,5,0,5
760,5,3,4
761,5,0,5
762,5,0,5
763,5,0,5
764,5,0,5
765,5,0,5
766,5,0,5
767,5,0,5
768,5,0,5
769,5,0,5
770,5,0,5
771,5,0,5
772,5,0,5
773,5,0,5
774,5,0,5
775,5,0,5
776,5,0,5
777,5,0,5
778,5,0,5
779,5,0,5
780,5,0,5
781,5,0,5
782,5,0,5
783,5,0,5
784,5,0,5
785,5,0,5
786,5,0,5
787,5,0,5
788,5,0,5
789,5,0,5
790,5,0,5
791,5,0,5
792,5,0,5
793,5,0,5
794,5,0,5
795,5,0,5
796,5,0,5
797,5,0,5
798,5,0,5
799,5,0,5
800,5,0,5
801,5,0,5
802,5,0,5
803,5,0,5
804,5,0,5
805,5,0,5
806,5,0,5
807,5,0,5
808,5,0,5
809,5,0,5
810,5,0,5
811,5,0,5
812,5,3,4
813,5,0,5
814,5,0,5
815,5,0,5
816,5,0,5
817,5,0,5
818,5,0,5
819,5,0,5
820,5,0,5
821,5,0,5
822,5,0,5
823,5,0,5
824,5,0,5
825,5,0,5
826,5,0,5
827,5,0,5
828,5,0,5
829,5,0,5
830,5,0,5
831,5,0,5
832,5,0,5
833,5,0,5
834,5,0,5
835,5,0,5
836,5,0,5
837,5,0,5
838,5,0,5
839,5,0,5
840,5,0,5
841,5,0,5
842,5,0,5
843,5,0,5
844,5,0,5
845,5,0,5
846,5,0,5
847,5,4,0
848,5,5,6
849,5,0,5
850,5,0,5
851,5,0,5
852,5,0,5
853,5,0,5
854,5,0,5
855,5,0,5
856,5,0,5
857,5,0,5
858,5,0,5
859,5,0,5
860,5,0,5
861,5,0,5
862,5,0,5
863,5,0,5
864,5,0,5
865,5,0,5
866,5,0,5
867,5,0,5
868,5,0,5
869,5,2,3
870,5,0,5
871,5,0,5
872,5,0,5
873,5,0,5
874,5,0,5
875,5,0,5
876,5,0,5
877,5,0,5
878,5,0,5
879,5,0,5
880,5,0,5
881,5,0,5
882,5,0,5
883,5,0,5
884,5,0,5
885,5,0,5
886,5,0,5
887,5,0,5
888,5,0,5
889,5,4,0
890,5,0,5
891,5,0,5
892,5,0,5
893,5,0,5
894,5,0,5
895,5,0,5
896,5,0,5
897,5,0,5
898,5,0,5
899,5,0,5
900,5,0,5
901,5,0,5
902,5,0,5
903,5,2,3
904,5,0,5
905,5,0,5
906,5,0,5
907,5,0,5
908,5,0,5
909,5,0,5
910,5,0,5
911,5,0,5
912,5,0,5
913,5,0,5
914,5,0,5
915,5,0,5
916,5,0,5
917,5,0,5
918,5,0,5
919,5,0,5
920,5,0,5
921,5,0,5
922,5,0,5
923,5,0,5
924,5,0,5
925,5,0,5
926,5,0,5
927,5,0,5
928,5,0,5
929,5,0,5
930,5,0,5
931,5,0,5
932,5,0,5
933,5,0,5
934,5,0,5
935,5,0,5
936,5,0,5
937,5,0,5
938,5,0,5
939,5,0,5
940,5,0,5
941,5,0,5
942,5,0,5
943,5,0,5
944,5,0,5
945,5,0,5
946,5,0,5
947,5,0,5
948,5,0,5
949,5,0,5
950,5,0,5
951,5,0,5
952,5,0,5
953,5,0,5
954,5,4,0
955,5,0,5
956,5,0,5
957,5,0,5
958,5,0,5
959,5,0,5
960,5,0,5
961,5,0,5
962,5,0,5
963,5,0,5
964,5,0,5
965,5,0,5
966,5,0,5
967,5,0,5
968,5,0,5
969,5,0,5
970,5,0,5
971,5,0,5
972,5,3,4
973,5,0,5
974,5,0,5
975,5,0,5
976,5,0,5
977,5,0,5
978,5,0,5
979,5,0,5
980,5,0,5
981,5,0,5
982,5,3,4
983,5,3,4
984,5,0,5
985,5,0,5
986,5,0,5
987,5,0,5
988,5,0,5
989,5,0,5
990,5,0,5
991,5,0,5
992,5,0,5
993,5,0,5
994,5,0,5
995,5,0,5
996,5,0,5
997,5,0,5
998,5,0,5
999,5,0,5
1000,5,0,5
1001,0,4,0
1002,0,4,0
1003,0,4,0
1004,0,4,0
1005,0,4,0
1006,0,4,0
1007,0,4,0
1008,0,4,0
1009,0,4,0
1010,0,4,0
1011,0,4,0
1012,0,4,0
1013,0,4,0
1014,0,4,0
1015,0,4,0
1016,0,4,0
1017,0,4,0
1018,0,4,0
1019,0,4,0
1020,0,4,0
1021,0,4,0
1022,0,4,0
1023,0,4,0
1024,0,4,0
1025,0,4,0
1026,0,4,0
1027,0,4,0
1028,0,4,0
1029,0,4,0
1030,0,4,0
1031,0,4,0
1032,0,4,0
1033,0,4,0
1034,0,4,0
1035,0,4,0
1036,0,4,0
1037,0,4,0
1038,0,4,0
1039,0,4,0
1040,0,4,0
1041,0,4,0
1042,0,4,0
1043,0,4,0
1044,0,4,0
1045,0,4,0
1046,0,4,0
1047,0,4,0
1048,0,4,0
1049,0,4,0
1050,0,4,0
1051,0,4,0
1052,0,4,0
1053,0,4,0
1054,0,4,0
