cell_id,true_label,pred_label_raw,pred_label_aligned
0,0,5,0
1,0,5,0
2,0,5,0
3,0,5,0
4,0,5,0
5,0,5,0
6,0,5,0
7,0,5,0
8,0,5,0
9,0,5,0
10,0,5,0
11,0,5,0
12,0,2,3
13,0,5,0
14,0,5,0
15,0,5,0
16,0,0,6
17,0,5,0
18,0,5,0
19,0,5,0
20,0,5,0
21,0,5,0
22,0,5,0
23,0,5,0
24,0,5,0
25,0,5,0
26,0,5,0
27,0,5,0
28,0,5,0
29,0,5,0
30,0,5,0
31,0,5,0
32,0,5,0
33,0,5,0
34,0,5,0
35,0,5,0
36,0,5,0
37,0,5,0
38,0,5,0
39,0,5,0
40,0,5,0
41,0,5,0
42,0,5,0
43,0,5,0
44,0,5,0
45,0,5,0
46,0,5,0
47,0,5,0
48,0,5,0
49,0,5,0
50,0,5,0
51,0,5,0
52,0,5,0
53,0,5,0
54,0,5,0
55,0,5,0
56,0,5,0
57,0,5,0
58,0,5,0
59,0,5,0
60,0,5,0
61,0,5,0
62,0,5,0
63,0,5,0
64,0,5,0
65,0,5,0
66,0,5,0
67,0,5,0
68,0,5,0
69,0,5,0
70,0,5,0
71,0,5,0
72,0,5,0
73,0,5,0
74,0,5,0
75,0,5,0
76,0,5,0
77,0,5,0
78,0,5,0
79,0,5,0
80,0,5,0
81,0,5,0
82,0,5,0
83,0,5,0
84,0,5,0
85,0,5,0
86,0,5,0
87,0,5,0
88,0,5,0
89,0,5,0
90,0,5,0
91,0,5,0
92,0,5,0
93,0,5,0
94,0,0,6
95,0,5,0
96,0,5,0
97,0,5,0
98,0,5,0
99,0,5,0
100,0,5,0
101,0,5,0
102,0,5,0
103,0,5,0
104,0,5,0
105,0,5,0
106,0,5,0
107,0,2,3
108,0,5,0
109,0,5,0
110,0,5,0
111,0,5,0
112,0,5,0
113,0,5,0
114,0,5,0
115,0,5,0
116,0,5,0
117,0,5,0
118,0,5,0
119,0,5,0
120,0,5,0
121,0,5,0
122,0,5,0
123,0,5,0
124,0,5,0
125,0,5,0
126,0,5,0
127,0,5,0
128,0,5,0
129,0,2,3
130,0,5,0
131,0,5,0
132,0,5,0
133,0,5,0
134,0,5,0
135,0,5,0
136,0,5,0
137,0,2,3
138,0,5,0
139,0,5,0
140,0,5,0
141,0,5,0
142,0,5,0
143,0,5,0
144,0,5,0
145,0,5,0
146,0,5,0
147,0,5,0
148,0,5,0
149,0,5,0
150,0,5,0
151,0,5,0
152,0,5,0
153,0,5,0
154,0,5,0
155,0,5,0
156,0,5,0
157,0,5,0
158,0,5,0
159,0,5,0
160,0,5,0
161,0,5,0
162,0,5,0
163,0,5,0
164,0,5,0
165,0,5,0
166,0,5,0
167,0,5,0
168,0,5,0
169,0,5,0
170,0,5,0
171,0,5,0
172,0,5,0
173,0,5,0
174,0,5,0
175,0,5,0
176,0,5,0
177,0,5,0
178,0,5,0
179,0,5,0
180,0,5,0
181,0,5,0
182,0,5,0
183,0,5,0
184,0,5,0
185,0,5,0
186,0,5,0
187,0,5,0
188,0,5,0
189,0,5,0
190,0,5,0
191,0,5,0
192,0,5,0
193,0,5,0
194,0,7,7
195,0,5,0
196,0,5,0
197,0,5,0
198,0,2,3
199,0,5,0
200,0,5,0
201,0,5,0
202,0,5,0
203,0,5,0
204,0,5,0
205,0,5,0
206,0,5,0
207,0,5,0
208,0,5,0
209,0,5,0
210,0,5,0
211,0,5,0
212,0,5,0
213,0,5,0
214,0,5,0
215,0,5,0
216,0,5,0
217,0,5,0
218,0,2,3
219,0,5,0
220,0,5,0
221,0,5,0
222,0,5,0
223,0,5,0
224,0,5,0
225,0,5,0
226,0,5,0
227,0,5,0
228,0,5,0
229,0,5,0
230,0,5,0
231,0,5,0
232,0,5,0
233,0,5,0
234,0,5,0
235,0,5,0
236,0,5,0
237,0,5,0
238,0,5,0
239,0,5,0
240,0,3,5
241,0,5,0
242,0,5,0
243,0,5,0
244,0,5,0
245,0,5,0
246,0,5,0
247,0,5,0
248,0,5,0
249,0,5,0
250,0,5,0
251,0,5,0
252,0,5,0
253,0,5,0
254,0,5,0
255,0,5,0
256,0,5,0
257,0,5,0
258,0,5,0
259,0,5,0
260,0,5,0
261,0,5,0
262,0,5,0
263,0,5,0
264,0,5,0
265,0,5,0
266,0,5,0
267,0,5,0
268,0,5,0
269,0,5,0
270,0,5,0
271,0,5,0
272,0,5,0
273,0,5,0
274,0,5,0
275,0,5,0
276,0,5,0
277,0,5,0
278,0,5,0
279,0,5,0
280,0,5,0
281,0,3,5
282,0,5,0
283,0,5,0
284,0,5,0
285,0,5,0
286,0,2,3
287,0,5,0
288,0,5,0
289,0,5,0
290,0,5,0
291,0,3,5
292,0,5,0
293,0,5,0
294,0,5,0
295,0,5,0
296,0,5,0
297,0,5,0
298,0,5,0
299,0,3,5
300,0,5,0
301,0,5,0
302,0,5,0
303,0,5,0
304,0,5,0
305,0,5,0
306,0,5,0
307,0,5,0
308,0,5,0
309,0,5,0
310,0,5,0
311,0,5,0
312,0,5,0
313,0,5,0
314,0,5,0
315,0,5,0
316,0,5,0
317,0,7,7
318,0,5,0
319,0,5,0
320,0,5,0
321,0,5,0
322,0,5,0
323,0,5,0
324,0,5,0
325,0,5,0
326,0,5,0
327,0,5,0
328,0,5,0
329,0,5,0
330,0,5,0
331,0,5,0
332,0,5,0
333,0,5,0
334,0,5,0
335,0,5,0
336,0,5,0
337,0,5,0
338,0,5,0
339,0,5,0
340,0,5,0
341,0,5,0
342,0,5,0
343,0,5,0
344,0,5,0
345,0,5,0
346,0,5,0
347,0,5,0
348,0,5,0
349,0,5,0
350,0,5,0
351,0,5,0
352,0,5,0
353,0,5,0
354,0,3,5
355,0,5,0
356,0,5,0
357,0,5,0
358,0,5,0
359,0,5,0
360,0,5,0
361,0,5,0
362,0,5,0
363,0,5,0
364,0,5,0
365,0,5,0
366,0,5,0
367,0,5,0
368,0,5,0
369,0,5,0
370,0,5,0
371,0,5,0
372,0,5,0
373,0,5,0
374,0,5,0
375,0,5,0
376,0,5,0
377,0,3,5
378,0,5,0
379,0,5,0
380,0,5,0
381,0,3,5
382,0,5,0
383,0,2,3
384,0,5,0
385,0,3,5
386,0,5,0
387,0,5,0
388,0,5,0
389,0,5,0
390,0,5,0
391,0,5,0
392,0,5,0
393,0,5,0
394,0,5,0
395,0,5,0
396,0,5,0
397,0,5,0
398,0,5,0
399,0,5,0
400,0,5,0
401,0,5,0
402,0,5,0
403,0,5,0
404,0,5,0
405,0,5,0
406,0,5,0
407,0,5,0
408,0,5,0
409,0,5,0
410,0,5,0
411,0,5,0
412,0,5,0
413,0,5,0
414,0,5,0
415,0,5,0
416,0,5,0
417,0,5,0
418,0,5,0
419,0,5,0
420,0,5,0
421,0,5,0
422,0,2,3
423,0,5,0
424,0,3,5
425,0,7,7
426,0,5,0
427,0,5,0
428,0,5,0
429,0,5,0
430,0,5,0
431,0,3,5
432,0,5,0
433,0,5,0
434,0,5,0
435,0,5,0
436,0,5,0
437,0,5,0
438,0,5,0
439,0,5,0
440,0,5,0
441,0,5,0
442,0,7,7
443,0,5,0
444,0,5,0
445,0,5,0
446,0,5,0
447,0,5,0
448,0,5,0
449,0,5,0
450,0,5,0
451,0,5,0
452,0,5,0
453,0,5,0
454,0,5,0
455,0,5,0
456,0,3,5
457,0,5,0
458,0,5,0
459,0,5,0
460,0,5,0
461,0,5,0
462,0,5,0
463,0,5,0
464,0,5,0
465,0,5,0
466,0,5,0
467,0,5,0
468,0,5,0
469,0,5,0
470,0,5,0
471,0,5,0
472,0,5,0
473,0,5,0
474,0,2,3
475,0,5,0
476,0,5,0
477,0,5,0
478,0,5,0
479,0,5,0
480,0,5,0
481,0,5,0
482,0,5,0
483,0,5,0
484,0,5,0
485,0,5,0
486,0,5,0
487,0,5,0
488,0,5,0
489,0,5,0
490,0,5,0
491,0,5,0
492,0,5,0
493,0,5,0
494,0,5,0
495,0,5,0
496,0,5,0
497,0,5,0
498,0,5,0
499,0,5,0
500,0,5,0
501,0,5,0
502,0,5,0
503,0,5,0
504,0,5,0
505,0,5,0
506,0,2,3
507,0,5,0
508,0,5,0
509,0,5,0
510,0,5,0
511,0,5,0
512,0,5,0
513,1,2,3
514,1,2,3
515,1,2,3
516,1,7,7
517,1,2,3
518,1,2,3
519,1,2,3
520,1,2,3
521,1,2,3
522,1,2,3
523,1,7,7
524,1,2,3
525,1,2,3
526,1,2,3
527,1,2,3
528,1,2,3
529,1,2,3
530,1,2,3
531,1,2,3
532,1,2,3
533,1,7,7
534,1,2,3
535,1,2,3
536,1,2,3
537,1,7,7
538,1,2,3
539,1,2,3
540,1,2,3
541,1,2,3
542,1,7,7
543,1,2,3
544,1,2,3
545,1,2,3
546,1,2,3
547,1,2,3
548,1,2,3
549,1,2,3
550,1,2,3
551,1,2,3
552,1,2,3
553,1,2,3
554,1,2,3
555,1,2,3
556,1,7,7
557,1,2,3
558,1,2,3
559,1,2,3
560,1,2,3
561,1,2,3
562,1,2,3
563,1,2,3
564,1,2,3
565,1,2,3
566,1,2,3
567,1,2,3
568,1,2,3
569,1,2,3
570,1,2,3
571,1,2,3
572,1,2,3
573,1,2,3
574,1,2,3
575,1,2,3
576,1,2,3
577,1,2,3
578,1,7,7
579,1,2,3
580,1,2,3
581,1,2,3
582,1,2,3
583,1,2,3
584,1,2,3
585,1,2,3
586,1,2,3
587,1,2,3
588,1,5,0
589,1,2,3
590,1,2,3
591,1,7,7
592,1,7,7
593,1,7,7
594,1,2,3
595,1,2,3
596,1,2,3
597,1,2,3
598,1,7,7
599,1,2,3
600,1,7,7
601,1,6,1
602,1,2,3
603,1,2,3
604,1,2,3
605,1,7,7
606,1,2,3
607,1,2,3
608,1,2,3
609,1,2,3
610,1,2,3
611,1,2,3
612,1,2,3
613,1,2,3
614,1,2,3
615,1,2,3
616,1,2,3
617,1,2,3
618,1,2,3
619,1,2,3
620,1,2,3
621,1,2,3
622,1,2,3
623,1,2,3
624,1,2,3
625,1,2,3
626,1,2,3
627,1,2,3
628,1,2,3
629,1,2,3
630,1,2,3
631,1,2,3
632,1,2,3
633,1,7,7
634,1,2,3
635,1,2,3
636,1,2,3
637,1,2,3
638,1,2,3
639,1,2,3
640,1,2,3
641,1,2,3
642,1,2,3
643,1,7,7
644,1,2,3
645,1,7,7
646,1,2,3
647,1,7,7
648,1,2,3
649,1,2,3
650,1,7,7
651,1,2,3
652,1,2,3
653,1,2,3
654,1,2,3
655,1,2,3
656,1,2,3
657,1,2,3
658,1,2,3
659,1,2,3
660,1,2,3
661,1,2,3
662,1,2,3
663,1,2,3
664,1,2,3
665,1,2,3
666,1,2,3
667,1,2,3
668,1,2,3
669,1,2,3
670,1,2,3
671,1,2,3
672,1,2,3
673,1,2,3
674,1,2,3
675,1,2,3
676,1,2,3
677,1,2,3
678,1,2,3
679,1,2,3
680,1,2,3
681,1,2,3
682,1,2,3
683,1,7,7
684,1,2,3
685,1,7,7
686,1,2,3
687,1,2,3
688,1,7,7
689,1,2,3
690,1,2,3
691,1,2,3
692,1,2,3
693,1,2,3
694,1,2,3
695,1,2,3
696,1,7,7
697,1,2,3
698,1,7,7
699,1,7,7
700,1,2,3
701,1,2,3
702,1,7,7
703,1,2,3
704,1,2,3
705,1,2,3
706,1,2,3
707,1,7,7
708,1,7,7
709,1,2,3
710,1,2,3
711,1,2,3
712,1,7,7
713,1,2,3
714,1,2,3
715,1,7,7
716,1,2,3
717,1,2,3
718,1,2,3
719,1,2,3
720,1,2,3
721,1,2,3
722,1,2,3
723,1,2,3
724,1,2,3
725,1,2,3
726,1,2,3
727,1,2,3
728,1,2,3
729,1,7,7
730,1,2,3
731,1,7,7
732,1,2,3
733,1,2,3
734,1,2,3
735,1,2,3
736,1,2,3
737,1,2,3
738,1,2,3
739,1,2,3
740,1,2,3
741,1,2,3
742,1,2,3
743,1,2,3
744,1,2,3
745,1,2,3
746,1,2,3
747,1,7,7
748,1,2,3
749,1,2,3
750,1,2,3
751,1,2,3
752,1,2,3
753,1,2,3
754,1,2,3
755,1,2,3
756,1,2,3
757,1,2,3
758,1,2,3
759,1,2,3
760,1,2,3
761,1,2,3
762,1,2,3
763,1,7,7
764,1,2,3
765,1,2,3
766,1,2,3
767,1,2,3
768,1,2,3
769,1,2,3
770,1,2,3
771,1,2,3
772,1,2,3
773,1,2,3
774,1,2,3
775,1,2,3
776,1,2,3
777,1,2,3
778,1,2,3
779,1,2,3
780,1,7,7
781,1,2,3
782,1,2,3
783,1,2,3
784,1,7,7
785,1,2,3
786,1,7,7
787,1,2,3
788,1,2,3
789,1,2,3
790,1,2,3
791,1,2,3
792,1,7,7
793,1,2,3
794,1,2,3
795,1,7,7
796,1,2,3
797,1,7,7
798,1,2,3
799,1,2,3
800,1,2,3
801,1,7,7
802,1,2,3
803,1,2,3
804,1,2,3
805,1,2,3
806,1,2,3
807,1,2,3
808,1,7,7
809,1,2,3
810,1,2,3
811,1,2,3
812,1,2,3
813,1,7,7
814,1,7,7
815,1,2,3
816,1,7,7
817,1,2,3
818,1,2,3
819,1,7,7
820,1,2,3
821,1,2,3
822,1,2,3
823,1,2,3
824,1,2,3
825,1,2,3
826,1,2,3
827,1,2,3
828,1,2,3
829,1,7,7
830,1,2,3
831,1,2,3
832,1,2,3
833,1,2,3
834,1,2,3
835,1,2,3
836,1,7,7
837,1,7,7
838,1,2,3
839,1,2,3
840,1,2,3
841,1,2,3
842,1,2,3
843,1,2,3
844,1,2,3
845,1,2,3
846,1,7,7
847,1,2,3
848,1,2,3
849,1,7,7
850,1,2,3
851,1,2,3
852,1,7,7
853,1,7,7
854,1,7,7
855,1,2,3
856,1,2,3
857,1,2,3
858,1,2,3
859,1,2,3
860,1,7,7
861,1,2,3
862,1,2,3
863,1,2,3
864,1,7,7
865,1,2,3
866,1,2,3
867,1,2,3
868,1,2,3
869,1,2,3
